s,p,o,weight,model
ex:coin_12380,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_12474,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_12474,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_12668,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_12668,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_12872,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_12872,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_13151,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_13151,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_13587,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_13587,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_13779,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_13779,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_13915,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_13915,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_15037,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_15037,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_15093,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_15093,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_15694,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_15694,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_15701,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_15701,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_16057,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16057,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_16191,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16191,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_16277,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16277,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_16294,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16294,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_16628,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16628,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_16635,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16635,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_16703,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_16703,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_17179,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_17179,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_17585,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_17585,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_17873,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_17873,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_17936,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_17936,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_17943,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_17943,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_18375,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_18375,nmo:hasPortrait,ex:person_14,1.0,
ex:coin_18460,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_18460,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_18462,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_18462,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_28077,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_28077,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_35800,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35800,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_35801,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35801,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_35802,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35802,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_35803,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35803,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_35983,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35983,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_35984,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35984,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_35985,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_35985,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_36044,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36044,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_36046,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36046,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_36073,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36073,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_36104,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36104,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_36137,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36137,nmo:hasPortrait,ex:person_141,1.0,
ex:coin_36322,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36322,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_36332,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_36332,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_42744,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_42744,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_42907,nmo:hasIssuer,ex:issuer_94,1.0,
ex:coin_42907,nmo:hasPortrait,ex:person_21,1.0,
ex:coin_829,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_829,nmo:hasPortrait,ex:person_22,1.0,
ex:person_22,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:issuer_97,ex:inPossibleIssuersOf,ex:person_148,1.0,
ex:person_148,ex:hasPossibleIssuers,ex:issuer_97,1.0,
ex:person_148,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_148,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:coin_1150,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_1150,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_1726,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_1726,nmo:hasPortrait,ex:person_23,1.0,
ex:person_23,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:coin_1727,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_1727,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_1837,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_1837,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_1963,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_1963,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_1968,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_1968,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_2844,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_2844,nmo:hasPortrait,ex:person_146,1.0,
ex:person_146,ex:hasPossibleIssuers,ex:issuer_266,1.0,
ex:coin_3915,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_3915,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_4743,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_4743,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_4908,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_4908,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_4909,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_4909,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_5385,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_5385,nmo:hasPortrait,ex:person_162,1.0,
ex:person_162,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_162,ex:hasPossibleIssuers,ex:issuer_231,1.0,
ex:coin_5623,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_5623,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_5624,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_5624,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_5625,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_5625,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_5626,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_5626,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_5755,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_5755,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_6319,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_6319,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_6680,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_6680,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_8309,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_8309,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_8573,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_8573,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_8632,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_8632,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_9238,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_9238,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_9346,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_9346,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_11604,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_11604,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_11610,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_11610,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_11909,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_11909,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_11930,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_11930,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_12022,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_12022,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_12928,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_12928,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_12929,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_12929,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_12941,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_12941,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_12942,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_12942,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_12989,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_12989,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_13465,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_13465,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_13472,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_13472,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_13788,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_13788,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_13842,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_13842,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_14032,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_14032,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_14303,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_14303,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_15069,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_15069,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_15128,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_15128,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_15144,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_15144,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_15716,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_15716,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_16229,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_16229,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_16295,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_16295,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_16386,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_16386,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_16613,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_16613,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_16890,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_16890,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_16903,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_16903,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_17172,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_17172,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_17706,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_17706,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_17736,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_17736,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_17745,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_17745,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_17863,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_17863,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_18060,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_18060,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_18480,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_18480,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_27300,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_27300,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_28122,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_28122,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_28123,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_28123,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_28124,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_28124,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36342,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36342,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36344,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36344,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36345,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36345,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36349,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36349,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36372,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36372,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36373,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36373,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36374,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36374,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36375,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36375,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36389,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36389,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36390,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36390,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36393,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36393,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36394,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36394,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36395,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36395,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36396,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36396,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36399,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36399,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36400,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36400,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36409,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36409,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36410,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36410,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36412,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36412,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36417,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36417,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36418,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36418,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36422,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36422,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36423,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36423,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36426,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36426,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36433,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36433,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_36434,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_36434,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40199,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40199,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40243,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40243,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40244,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40244,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40245,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40245,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40246,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40246,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40247,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40247,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40248,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40248,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40249,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40249,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40250,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40250,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40251,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40251,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40252,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40252,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40253,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40253,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40254,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40254,nmo:hasPortrait,ex:person_23,1.0,
ex:coin_40255,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40255,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40256,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40256,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40257,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40257,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40258,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40258,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40259,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40259,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40260,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40260,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40261,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40261,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40262,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40262,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40263,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_40263,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_41408,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41408,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41409,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41409,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41739,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41739,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41759,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41759,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41765,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41765,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41800,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41800,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41810,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41810,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41852,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41852,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_41876,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_41876,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42635,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42635,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42645,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42645,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42646,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42646,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42647,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42647,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42648,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42648,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42651,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42651,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42655,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42655,nmo:hasPortrait,ex:person_162,1.0,
ex:coin_42740,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42740,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_42917,nmo:hasIssuer,ex:issuer_97,1.0,
ex:coin_42917,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_13174,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_13174,nmo:hasPortrait,ex:person_188,1.0,
ex:person_188,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_22,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_23,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_127,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_136,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_148,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_162,1.0,
ex:issuer_100,ex:inPossibleIssuersOf,ex:person_188,1.0,
ex:person_127,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_127,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:person_136,ex:hasPossibleIssuers,ex:issuer_100,1.0,
ex:person_136,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:coin_13786,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_13786,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_14009,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_14009,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_14385,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_14385,nmo:hasPortrait,ex:person_188,1.0,
ex:coin_15703,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_15703,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_18039,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_18039,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_18059,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_18059,nmo:hasPortrait,ex:person_188,1.0,
ex:coin_18225,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_18225,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_18254,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_18254,nmo:hasPortrait,ex:person_188,1.0,
ex:coin_36376,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_36376,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_36406,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_36406,nmo:hasPortrait,ex:person_188,1.0,
ex:coin_36436,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_36436,nmo:hasPortrait,ex:person_148,1.0,
ex:coin_40274,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_40274,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40275,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_40275,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_40276,nmo:hasIssuer,ex:issuer_100,1.0,
ex:coin_40276,nmo:hasPortrait,ex:person_22,1.0,
ex:coin_722,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_722,nmo:hasPortrait,ex:person_171,1.0,
ex:person_171,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_47,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_110,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_113,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_170,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_171,1.0,
ex:issuer_102,ex:inPossibleIssuersOf,ex:person_194,1.0,
ex:person_47,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_110,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_113,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_170,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_194,ex:hasPossibleIssuers,ex:issuer_102,1.0,
ex:person_194,ex:hasPossibleIssuers,ex:issuer_103,1.0,
ex:coin_752,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_752,nmo:hasPortrait,ex:person_47,1.0,
ex:coin_4593,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_4593,nmo:hasPortrait,ex:person_47,1.0,
ex:coin_4594,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_4594,nmo:hasPortrait,ex:person_113,1.0,
ex:coin_4920,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_4920,nmo:hasPortrait,ex:person_171,1.0,
ex:coin_4921,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_4921,nmo:hasPortrait,ex:person_47,1.0,
ex:coin_5037,nmo:hasIssuer,ex:issuer_102,1.0,
ex:coin_5037,nmo:hasPortrait,ex:person_171,1.0,
